name,phone,whatsapp,address,area,city,rating,reviews,categories,lat,lon,pincode,docid,weburl,rating_ln,images,verified,paid_status
Stars Of Bengal,,,Regent Place Regent Park,Azadgarh Road Regent Park,kolkata,4.8,144 Ratings,Entertainment Agencies,22.485519,88.3547823,700040,033PXX33.XX33.220622113421.U6D9,https://www.justdial.com/Kolkata/Stars-Of-Bengal-Regent-Place-Regent-Park/033PXX33-XX33-220622113421-U6D9_BZDET,4.8,https://content.jdmagicbox.com/comp/kolkata/d9/033pxx33.xx33.220622113421.u6d9/catalogue/stars-of-bengal-regent-park-kolkata-entertainment-agencies-sz9x5bl1m2.jpg;https://content.jdmagicbox.com/comp/kolkata/d9/033pxx33.xx33.220622113421.u6d9/catalogue/stars-of-bengal-regent-park-kolkata-entertainment-agencies-nspwvy4vy8.jpg;https://content.jdmagicbox.com/comp/kolkata/d9/033pxx33.xx33.220622113421.u6d9/catalogue/stars-of-bengal-regent-park-kolkata-entertainment-agencies-ve4ondp0fu.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/d9/033pxx33.xx33.220622113421.u6d9/catalogue/stars-of-bengal-regent-park-kolkata-entertainment-agencies-h4djkhito7.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/d9/033pxx33.xx33.220622113421.u6d9/catalogue/stars-of-bengal-regent-park-kolkata-entertainment-agencies-nsmjp4m9qn.jpg,,
Ghosh Caterers,,, Garia,New Raipur Garia,kolkata,4.9,101 Ratings,"Caterers, Photographers",22.475450099722,88.376872099722,700084,033PXX33.XX33.140212184216.X8D5,https://www.justdial.com/Kolkata/Ghosh-Caterers-Garia/033PXX33-XX33-140212184216-X8D5_BZDET,4.9,https://content.jdmagicbox.com/comp/kolkata/d5/033pxx33.xx33.140212184216.x8d5/catalogue/ghosh-caterers-garia-kolkata-caterers-1o37u8hw81.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/d5/033pxx33.xx33.140212184216.x8d5/catalogue/ghosh-caterers-garia-kolkata-caterers-49dxd60yyw.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/d5/033pxx33.xx33.140212184216.x8d5/catalogue/ghosh-caterers-garia-kolkata-caterers-0lm7orue7r.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/d5/033pxx33.xx33.140212184216.x8d5/catalogue/ghosh-caterers-garia-kolkata-caterers-vh1h1ijesf.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/d5/033pxx33.xx33.140212184216.x8d5/catalogue/ghosh-caterers-garia-kolkata-caterers-kixg04bafw.jpg,,
Breeze,,, Topsia,Haute Street Topsia,kolkata,4.3,58 Ratings,Entertainment Agencies,22.5423491,88.3858565,700046,033PXX33.XX33.220317091503.G5S6,https://www.justdial.com/Kolkata/Breeze-Topsia/033PXX33-XX33-220317091503-G5S6_BZDET,4.3,https://content.jdmagicbox.com/v2/comp/kolkata/s6/033pxx33.xx33.220317091503.g5s6/catalogue/breeze-topsia-kolkata-entertainment-agencies-VZ5iKEhN0v.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/s6/033pxx33.xx33.220317091503.g5s6/catalogue/breeze-topsia-kolkata-entertainment-agencies-Yg7WuYKBSc.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/s6/033pxx33.xx33.220317091503.g5s6/catalogue/breeze-topsia-kolkata-entertainment-agencies-VZ5iKEhN0v-250.jpg,,
Uribaba,,,Near Vivanta Ruby Crossing Phase 3 East Kolkata Township,Rajdanga Main Road East Kolkata Township,kolkata,4.7,52 Ratings,Entertainment Agencies,22.5113825,88.3999724,700107,033PXX33.XX33.221202075108.N7U5,https://www.justdial.com/Kolkata/Uribaba-Near-Vivanta-Ruby-Crossing-Phase-3-East-Kolkata-Township/033PXX33-XX33-221202075108-N7U5_BZDET,4.7,https://content.jdmagicbox.com/comp/kolkata/u5/033pxx33.xx33.221202075108.n7u5/catalogue/uribaba-kolkata-entertainment-agencies-6ezn9e0o5f.jpg;https://content.jdmagicbox.com/comp/kolkata/u5/033pxx33.xx33.221202075108.n7u5/catalogue/uribaba-kolkata-entertainment-agencies-wspuzfm5i8.jpg;https://content.jdmagicbox.com/comp/kolkata/u5/033pxx33.xx33.221202075108.n7u5/catalogue/uribaba-kolkata-entertainment-agencies-aojk5bmz1e.jpg;https://content.jdmagicbox.com/comp/kolkata/u5/033pxx33.xx33.221202075108.n7u5/catalogue/uribaba-kolkata-entertainment-agencies-ydsmoerd34.jpg;https://content.jdmagicbox.com/comp/kolkata/u5/033pxx33.xx33.221202075108.n7u5/catalogue/uribaba-kolkata-entertainment-agencies-9ouiy7vbkl.jpg,,
Intelicanvas Digital Pvt Ltd,,, East Kolkata Township,East Kolkata Township,kolkata,5,47 Ratings,Entertainment Agencies,22.5149536,88.3934068,700107,033PXX33.XX33.240805200108.P8F5,https://www.justdial.com/Kolkata/Intelicanvas-Digital-Pvt-Ltd-East-Kolkata-Township/033PXX33-XX33-240805200108-P8F5_BZDET,5,https://content.jdmagicbox.com/v2/comp/kolkata/f5/033pxx33.xx33.240805200108.p8f5/catalogue/intelicanvas-digital-pvt-ltd-kolkata-entertainment-agencies-fszmf1kyhs.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/f5/033pxx33.xx33.240805200108.p8f5/catalogue/intelicanvas-digital-pvt-ltd-kolkata-entertainment-agencies-u1cgrv8a6s.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/f5/033pxx33.xx33.240805200108.p8f5/catalogue/intelicanvas-digital-pvt-ltd-kolkata-entertainment-agencies-92qb83lhmf.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/f5/033pxx33.xx33.240805200108.p8f5/catalogue/intelicanvas-digital-pvt-ltd-kolkata-entertainment-agencies-l40lukr0lm.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/f5/033pxx33.xx33.240805200108.p8f5/catalogue/intelicanvas-digital-pvt-ltd-kolkata-entertainment-agencies-2czp8d0hhs.jpg,,
AMS Motion Pictures,,, Becharam Chatterjee Road Sarsuna,Becharam Chatterjee Road-Sarsuna,Kolkata,4.9,43 Ratings,"Film Production Houses, Film Studios",22.4908456,88.3063298,700061,033PXX33.XX33.180831121316.M1B1,https://www.justdial.com/Kolkata/AMS-Motion-Pictures-Becharam-Chatterjee-Road-Sarsuna/033PXX33-XX33-180831121316-M1B1_BZDET,4.9,https://content.jdmagicbox.com/comp/service_catalogue/dubbing-studio-033pxx33.xx33.180831121316.m1b1-ex933zj.jpg;https://content.jdmagicbox.com/comp/kolkata/b1/033pxx33.xx33.180831121316.m1b1/catalogue/ams-motion-pictures-becharam-chatterjee-road-sarsuna-kolkata-entertainment-agencies-yxfoi99090.jpg;https://content.jdmagicbox.com/comp/service_catalogue/audio-recording-studio-033pxx33.xx33.180831121316.m1b1-c4bw4d6.jpg;https://content.jdmagicbox.com/comp/kolkata/b1/033pxx33.xx33.180831121316.m1b1/catalogue/ams-motion-pictures-becharam-chatterjee-road-sarsuna-kolkata-entertainment-agencies-ofbsvs8d8g.jpg;https://content.jdmagicbox.com/comp/service_catalogue/film-making-033pxx33.xx33.180831121316.m1b1-l675nw5.jpg,,
Kolkata Artist Zone,,,Behind Graham RoadTollygunge Regent Park,Graham Road Regent Park,kolkata,4.1,45 Ratings,Entertainment Agencies,22.4883511,88.3515004,700040,033PXX33.XX33.240805200738.U7W7,https://www.justdial.com/Kolkata/Kolkata-Artist-Zone-Behind-Graham-Roadtollygunge-Regent-Park/033PXX33-XX33-240805200738-U7W7_BZDET,4.1,https://content.jdmagicbox.com/v2/comp/kolkata/w7/033pxx33.xx33.240805200738.u7w7/catalogue/kolkata-artist-zone-regent-park-kolkata-entertainment-agencies-so4qkqbuyd.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/w7/033pxx33.xx33.240805200738.u7w7/catalogue/kolkata-artist-zone-kolkata-entertainment-agencies-1bopp1rlgb.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/w7/033pxx33.xx33.240805200738.u7w7/catalogue/kolkata-artist-zone-regent-park-kolkata-entertainment-agencies-nyve7hyvdb.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/w7/033pxx33.xx33.240805200738.u7w7/catalogue/kolkata-artist-zone-regent-park-kolkata-entertainment-agencies-qhjknjqquh.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/w7/033pxx33.xx33.240805200738.u7w7/catalogue/kolkata-artist-zone-regent-park-kolkata-entertainment-agencies-gq6x9pwxny.jpg,,
Horror House,,,Madhyamgram Sisir Kunja,Jessore Road Sisir Kunja,kolkata,3.9,36 Ratings,Entertainment Agencies,22.7029291,88.4717183,700129,033PXX33.XX33.221020060300.J3U2,https://www.justdial.com/Kolkata/Horror-House-Madhyamgram-Sisir-Kunja/033PXX33-XX33-221020060300-J3U2_BZDET,3.9,https://content.jdmagicbox.com/comp/kolkata/u2/033pxx33.xx33.221020060300.j3u2/catalogue/horror-house-kolkata-entertainment-agencies-y3osurw0ri.jpg,,
Lantern Films,,, Bidhan Nagar,Be 416 Be Block Sector 1 Bidhan Nagar,kolkata,4.9,24 Ratings,Entertainment Agencies,22.598113,88.413686,700064,033PXX33.XX33.220327105046.S4L2,https://www.justdial.com/Kolkata/Lantern-Films-Bidhan-Nagar/033PXX33-XX33-220327105046-S4L2_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/kolkata/l2/033pxx33.xx33.220327105046.s4l2/catalogue/lantern-films-bidhan-nagar-kolkata-entertainment-agencies-A3LO7jiLq5.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/l2/033pxx33.xx33.220327105046.s4l2/catalogue/lantern-films-bidhan-nagar-kolkata-entertainment-agencies-QTxFsnPjPF.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/l2/033pxx33.xx33.220327105046.s4l2/catalogue/lantern-films-bidhan-nagar-kolkata-entertainment-agencies-QTxFsnPjPF-250.jpg,,
Beyond Dreams Event Organisers,,,Near All Friends Club Sodepur,Sodepur Road Sodepur,kolkata,5,3 Ratings,"Event Organisers, Balloon Decorators",22.6999667,88.4353282,700110,033PXX33.XX33.230911161453.S9U8,https://www.justdial.com/Kolkata/Beyond-Dreams-Event-Organisers-Near-All-Friends-Club-Sodepur/033PXX33-XX33-230911161453-S9U8_BZDET,5,https://content.jdmagicbox.com/v2/comp/kolkata/u8/033pxx33.xx33.230911161453.s9u8/catalogue/beyond-dreams-event-organisers-sodepur-kolkata-event-organisers-au7ty27fd7.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/u8/033pxx33.xx33.230911161453.s9u8/catalogue/beyond-dreams-event-organisers-sodepur-kolkata-event-organisers-3lms4436cf.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/u8/033pxx33.xx33.230911161453.s9u8/catalogue/beyond-dreams-event-organisers-sodepur-kolkata-event-organisers-z3n3qjzym7.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/u8/033pxx33.xx33.230911161453.s9u8/catalogue/beyond-dreams-event-organisers-sodepur-kolkata-event-organisers-gxe4cyp4za.jpg;https://content.jdmagicbox.com/v2/comp/kolkata/u8/033pxx33.xx33.230911161453.s9u8/catalogue/beyond-dreams-event-organisers-sodepur-kolkata-event-organisers-au7ty27fd7-250.jpg,1,1
